,Date,Low,High,Close,Open
2343,2009-02-26,75.53,79.67,75.62,77.82
2342,2009-02-25,75.63,78.42,76.87,77.14
2341,2009-02-24,74.7,77.95,77.48,75.29
2340,2009-02-23,74.59,78.27,74.65,78.27
2339,2009-02-20,75.77,78.34,77.42,76.73
2338,2009-02-19,78.02,80.15,78.18,79.84
2337,2009-02-18,78.28,79.94,79.03,79.79
2336,2009-02-17,79.17,82.96,79.22,80.16
2335,2009-02-13,82.74,84.24,82.76,83.55
2334,2009-02-12,81.05,83.82,83.66,82.17
2333,2009-02-11,82.4,84.05,83.6,83.45
2332,2009-02-10,82.45,87.03,83.11,86.27
2331,2009-02-09,86.32,87.74,87.1,86.96
2330,2009-02-06,84.68,87.34,86.98,84.86
2329,2009-02-05,77.73,85.29,84.57,82.7
2328,2009-02-04,83.04,85.37,83.33,84.3
2327,2009-02-03,82.22,84.36,83.74,83.1
2326,2009-02-02,81.31,83.18,82.58,81.57
2325,2009-01-30,82.21,85.4,82.83,84.98
2324,2009-01-29,84.47,87.49,84.55,86.11
2323,2009-01-28,86.07,87.95,87.39,86.4
2322,2009-01-27,83.3,85.15,84.53,84.13
2321,2009-01-26,82.81,85.36,83.68,83.59
2320,2009-01-23,80.57,83.99,83.11,80.9
2319,2009-01-22,81.17,84.04,82.75,82.42
2318,2009-01-21,80.47,84.24,84.05,81.94
2317,2009-01-20,80.05,85.06,80.57,84.23
2316,2009-01-16,83.05,85.99,85.06,85.86
2315,2009-01-15,81.72,85.25,84.4,84.12
2314,2009-01-14,83.16,85.75,84.37,85.54
2313,2009-01-13,86.2,87.88,87.11,86.73
2312,2009-01-12,86.41,88.91,86.95,88.84
2311,2009-01-09,85.36,91.32,89.09,91.16
2310,2009-01-08,89.67,91.09,91.04,90.16
2309,2009-01-07,90.2,92.26,90.67,92.0
2308,2009-01-06,92.68,94.45,93.47,93.64
2307,2009-01-05,91.89,93.66,92.85,92.63
2306,2009-01-02,89.85,93.44,92.96,90.44
2305,2008-12-31,88.87,90.97,90.24,89.08
2304,2008-12-30,86.88,89.05,88.97,87.51
2303,2008-12-29,85.6,87.33,86.91,87.24
2302,2008-12-26,86.5,87.3,87.16,87.24
2301,2008-12-24,86.0,86.87,86.66,86.45
2300,2008-12-23,85.8,87.93,86.16,87.53
2299,2008-12-22,85.49,88.67,87.06,88.58
2298,2008-12-19,88.09,90.62,88.19,89.1
2297,2008-12-18,88.21,91.67,89.29,91.4
2296,2008-12-17,90.06,92.43,90.99,90.84
2295,2008-12-16,88.18,92.02,91.88,91.88
2294,2008-12-15,86.29,89.15,87.75,89.02
2293,2008-12-12,85.2,89.07,88.99,85.55
2292,2008-12-11,87.37,91.0,87.94,89.54
2291,2008-12-10,89.0,91.36,90.11,90.32
2290,2008-12-09,88.98,92.13,89.5,90.37
2289,2008-12-08,88.08,92.38,91.0,90.34
2288,2008-12-05,82.24,88.42,87.93,83.65
2287,2008-12-04,83.74,88.05,85.3,86.06
2286,2008-12-03,83.14,87.83,87.32,83.4
2285,2008-12-02,82.04,85.49,85.27,83.47
2284,2008-12-01,81.86,87.55,82.11,87.51
2283,2008-11-28,88.48,90.13,90.09,88.63
2282,2008-11-26,84.24,89.19,88.97,84.3
2281,2008-11-25,83.82,87.51,85.66,87.3
2280,2008-11-24,80.36,86.99,85.03,81.92
2279,2008-11-21,74.34,80.9,79.52,77.46
2278,2008-11-20,75.05,82.51,75.45,80.13
2277,2008-11-19,80.92,86.87,81.5,85.91
2276,2008-11-18,82.91,87.22,87.08,85.15
2275,2008-11-17,85.16,88.56,85.47,86.38
2274,2008-11-14,86.52,92.06,86.62,89.41
2273,2008-11-13,82.09,91.73,91.17,86.13
2272,2008-11-12,85.12,88.95,85.82,88.23
2271,2008-11-11,88.65,92.14,89.77,90.76
2270,2008-11-10,90.92,95.53,92.63,95.21
2269,2008-11-07,90.5,94.0,93.86,91.65
2268,2008-11-06,90.06,95.44,90.86,94.46
2267,2008-11-05,95.0,100.71,96.19,99.2
2266,2008-11-04,96.71,100.86,100.41,99.06
2265,2008-11-03,95.95,97.69,97.11,96.78
2264,2008-10-31,94.48,98.57,96.83,95.08
2263,2008-10-30,92.9,96.54,96.3,95.78
2262,2008-10-29,92.1,97.17,93.08,93.77
2261,2008-10-28,84.53,94.24,93.76,87.34
2260,2008-10-27,83.7,89.51,83.95,85.97
2259,2008-10-24,84.0,89.92,87.04,84.06
2258,2008-10-23,85.81,92.45,91.69,90.29
2257,2008-10-22,87.53,95.86,90.64,93.2
2256,2008-10-21,95.22,98.64,95.86,96.97
2255,2008-10-20,94.09,99.1,98.81,95.35
2254,2008-10-17,91.65,98.59,93.21,91.99
2253,2008-10-16,86.54,94.77,93.77,91.29
2252,2008-10-15,89.71,97.8,90.02,97.46
2251,2008-10-14,97.11,105.53,99.85,104.7
2250,2008-10-13,89.95,101.35,101.35,93.87
2249,2008-10-10,83.58,93.94,88.5,86.76
2248,2008-10-09,90.25,100.62,90.7,99.66
2247,2008-10-08,96.81,102.18,97.51,97.52
2246,2008-10-07,99.65,107.33,100.03,106.84
2245,2008-10-06,100.64,107.62,104.72,107.15
2244,2008-10-03,109.68,115.45,110.34,112.86
2243,2008-10-02,111.06,115.11,111.85,114.95
2242,2008-10-01,113.95,116.69,116.06,115.27
2241,2008-09-30,110.53,116.8,115.99,113.51
2240,2008-09-29,110.97,119.34,111.38,119.14
2239,2008-09-26,118.51,121.5,120.85,118.83
2238,2008-09-25,118.44,121.91,120.79,119.4
2237,2008-09-24,117.79,120.0,118.93,119.35
2236,2008-09-23,118.28,122.02,118.55,120.85
2235,2008-09-22,120.36,124.75,121.31,124.45
2234,2008-09-19,123.33,128.0,124.12,126.7
2233,2008-09-18,113.8,121.79,120.07,118.05
2232,2008-09-17,116.0,121.85,116.61,119.64
2231,2008-09-16,117.0,122.32,122.1,117.2
2230,2008-09-15,119.89,125.65,120.09,121.63
2229,2008-09-12,123.83,126.21,126.09,124.29
2228,2008-09-11,121.6,125.74,125.51,122.12
2227,2008-09-10,122.55,124.9,123.72,123.89
2226,2008-09-09,122.8,127.36,123.22,127.1
2225,2008-09-08,124.42,128.24,126.99,128.04
2224,2008-09-05,122.0,124.95,124.42,123.29
2223,2008-09-04,123.96,127.23,124.03,126.97
2222,2008-09-03,126.93,128.5,127.88,127.88
2221,2008-09-02,127.52,130.71,127.99,130.03
2220,2008-08-29,128.51,130.14,128.79,129.73
2219,2008-08-28,129.11,130.34,130.19,129.28
2218,2008-08-27,127.3,128.83,128.63,127.55
2217,2008-08-26,126.58,127.87,127.39,127.02
2216,2008-08-25,126.75,129.65,127.02,128.8
2215,2008-08-22,127.8,129.65,129.65,128.67
2214,2008-08-21,126.6,128.44,127.8,126.75
2213,2008-08-20,126.34,127.95,127.58,127.39
2212,2008-08-19,126.53,127.69,126.99,127.42
2211,2008-08-18,127.66,130.48,128.39,130.43
2210,2008-08-15,129.3,130.5,130.17,129.93
2209,2008-08-14,127.75,130.28,129.54,127.84
2208,2008-08-13,127.67,129.65,128.57,128.79
2207,2008-08-12,128.73,130.7,129.35,130.28
2206,2008-08-11,129.23,131.51,130.71,129.47
2205,2008-08-08,126.38,129.93,129.37,126.58
2204,2008-08-07,126.54,128.44,127.01,127.96
2203,2008-08-06,127.48,129.3,128.93,128.02
2202,2008-08-05,124.97,128.56,128.36,126.02
2201,2008-08-04,124.76,126.14,124.99,126.04
2200,2008-08-01,125.46,127.28,126.16,127.12
2199,2008-07-31,126.63,128.57,126.83,127.4
2198,2008-07-30,126.28,128.6,128.53,127.11
2197,2008-07-29,123.64,126.38,126.28,123.98
2196,2008-07-28,123.42,126.06,123.64,125.51
2195,2008-07-25,125.17,126.49,125.48,125.89
2194,2008-07-24,125.16,128.41,125.51,128.34
2193,2008-07-23,127.55,129.15,128.17,127.89
2192,2008-07-22,124.85,127.8,127.48,125.15
2191,2008-07-21,125.19,126.8,126.05,126.51
2190,2008-07-18,125.15,126.42,125.98,126.17
2189,2008-07-17,124.09,126.26,125.2,125.14
2188,2008-07-16,121.1,124.57,123.96,121.45
2187,2008-07-15,120.02,123.49,120.99,121.8
2186,2008-07-14,122.4,125.5,122.72,125.26
2185,2008-07-11,122.49,125.9,123.84,123.97
2184,2008-07-10,123.58,125.79,125.3,124.43
2183,2008-07-09,124.39,127.74,124.79,127.5
2182,2008-07-08,124.2,127.39,127.24,124.99
2181,2008-07-07,123.92,127.34,125.02,126.79
2180,2008-07-03,124.99,127.11,126.31,127.11
2179,2008-07-02,125.95,129.16,126.18,128.79
2178,2008-07-01,125.93,128.47,128.38,126.52
2177,2008-06-30,127.3,128.91,127.98,127.89
2176,2008-06-27,127.04,128.86,127.53,128.28
2175,2008-06-26,128.08,131.42,128.23,130.57
2174,2008-06-25,131.24,133.4,131.81,131.72
2173,2008-06-24,130.19,132.44,131.19,131.05
2172,2008-06-23,131.32,132.23,131.45,132.09
2171,2008-06-20,131.22,133.09,131.58,132.84
2170,2008-06-19,133.5,135.24,134.42,134.15
2169,2008-06-18,133.71,135.52,134.25,134.69
2168,2008-06-17,135.37,137.12,135.57,137.07
2167,2008-06-16,135.46,136.93,136.23,135.55
2166,2008-06-13,134.42,136.52,136.15,135.17
2165,2008-06-12,133.52,135.87,134.45,134.6
2164,2008-06-11,133.93,136.26,133.94,135.97
2163,2008-06-10,135.35,137.1,135.94,135.67
2162,2008-06-09,135.41,137.5,136.62,136.86
2161,2008-06-06,136.22,139.8,136.29,139.55
2160,2008-06-05,138.32,140.89,140.78,138.58
2159,2008-06-04,137.46,139.16,138.02,137.7
2158,2008-06-03,137.23,139.62,138.09,139.3
2157,2008-06-02,138.0,139.86,138.9,139.83
2156,2008-05-30,139.94,140.74,140.35,140.47
2155,2008-05-29,139.08,140.93,140.0,139.13
2154,2008-05-28,138.0,140.0,139.3,139.17
2153,2008-05-27,137.53,139.0,138.66,137.8
2152,2008-05-23,137.52,139.66,137.64,139.05
2151,2008-05-22,139.0,140.17,139.51,139.43
2150,2008-05-21,139.0,142.12,139.49,141.81
2149,2008-05-20,141.0,142.34,141.89,142.27
2148,2008-05-19,142.3,144.3,143.05,142.81
2147,2008-05-16,141.61,142.87,142.66,142.86
2146,2008-05-15,140.83,142.63,142.53,141.04
2145,2008-05-14,140.46,142.2,140.77,141.07
2144,2008-05-13,139.73,140.89,140.48,140.8
2143,2008-05-12,138.73,140.56,140.46,139.25
2142,2008-05-09,138.45,139.39,138.9,138.6
2141,2008-05-08,138.98,140.32,139.16,139.74
2140,2008-05-07,139.13,142.04,139.52,141.89
2139,2008-05-06,139.69,142.2,142.05,140.02
2138,2008-05-05,140.41,141.61,140.83,141.05
2137,2008-05-02,140.56,142.37,141.51,142.34
2136,2008-05-01,138.27,141.12,141.12,138.38
2135,2008-04-30,138.26,140.59,138.26,139.29
2134,2008-04-29,138.61,139.73,139.08,139.39
2133,2008-04-28,139.38,140.25,139.63,139.88
2132,2008-04-25,137.91,139.89,139.6,139.4
2131,2008-04-24,137.04,139.74,138.32,138.08
2130,2008-04-23,137.12,138.78,137.72,138.09
2129,2008-04-22,136.9,138.31,137.94,138.19
2128,2008-04-21,137.85,138.98,138.55,138.23
2127,2008-04-18,138.26,139.56,138.48,138.94
2126,2008-04-17,135.66,137.25,137.05,136.02
2125,2008-04-16,134.52,136.91,136.85,134.54
2124,2008-04-15,132.33,133.69,133.24,133.58
2123,2008-04-14,132.55,133.54,132.93,133.19
2122,2008-04-11,133.01,135.12,133.38,134.49
2121,2008-04-10,134.9,136.67,136.02,135.42
2120,2008-04-09,134.89,136.8,135.83,136.61
2119,2008-04-08,135.95,136.92,136.82,136.19
2118,2008-04-07,136.74,138.57,136.96,137.87
2117,2008-04-04,136.12,137.96,136.89,137.12
2116,2008-04-03,135.71,137.44,137.04,135.96
2115,2008-04-02,135.98,137.67,136.7,137.05
2114,2008-04-01,133.51,136.84,136.61,133.61
2113,2008-03-31,131.09,132.73,131.97,131.29
2112,2008-03-28,131.06,133.36,131.51,132.99
2111,2008-03-27,132.36,134.44,132.78,134.2
2110,2008-03-26,133.11,135.09,133.2,134.46
2109,2008-03-25,133.77,135.55,134.85,134.86
2108,2008-03-24,133.24,135.81,134.72,133.31
2107,2008-03-20,129.26,132.91,132.08,130.05
2106,2008-03-19,130.04,134.65,130.32,134.14
2105,2008-03-18,129.98,133.69,133.63,130.62
2104,2008-03-17,126.07,129.26,128.3,126.57
2103,2008-03-14,127.78,132.81,129.61,132.77
2102,2008-03-13,128.6,132.64,131.65,129.61
2101,2008-03-12,131.16,133.77,131.36,132.74
2100,2008-03-11,128.95,132.72,132.6,130.72
2099,2008-03-10,127.59,129.93,128.0,129.84
2098,2008-03-07,128.58,131.74,129.71,129.77
2097,2008-03-06,130.55,133.22,131.06,132.98
2096,2008-03-05,132.34,134.77,133.83,133.42
2095,2008-03-04,130.99,133.4,132.99,132.23
2094,2008-03-03,132.24,133.81,133.5,133.14
2093,2008-02-29,132.78,135.68,133.82,135.6
2092,2008-02-28,136.55,137.96,136.87,137.24
2091,2008-02-27,137.41,139.14,138.22,137.56
2090,2008-02-26,136.5,138.95,138.36,136.75
2089,2008-02-25,134.78,137.65,137.33,135.54
2088,2008-02-22,132.86,135.85,135.62,134.97
2087,2008-02-21,134.07,137.01,134.79,136.66
2086,2008-02-20,133.76,136.55,135.92,133.99
2085,2008-02-19,134.61,136.89,135.52,136.72
2084,2008-02-15,133.91,135.22,135.14,134.5
2083,2008-02-14,134.79,137.0,135.17,136.95
2082,2008-02-13,135.14,137.06,136.37,136.01
2081,2008-02-12,133.98,136.31,134.99,134.91
2080,2008-02-11,132.04,134.23,133.75,133.1
2079,2008-02-08,132.1,134.22,133.07,133.09
2078,2008-02-07,131.73,134.79,133.93,131.8
2077,2008-02-06,132.41,135.25,133.05,134.58
2076,2008-02-05,133.67,136.25,134.13,135.94
2075,2008-02-04,137.64,139.3,137.82,139.21
2074,2008-02-01,137.52,139.61,139.58,137.94
2073,2008-01-31,133.2,138.54,137.37,133.4
2072,2008-01-30,134.6,138.54,134.91,135.58
2071,2008-01-29,134.88,136.45,135.91,136.1
2070,2008-01-28,132.06,135.52,135.24,133.26
2069,2008-01-25,132.6,136.76,133.04,136.51
2068,2008-01-24,133.31,135.46,134.99,134.48
2067,2008-01-23,126.84,134.19,133.86,127.09
2066,2008-01-22,126.0,132.43,130.72,127.21
2065,2008-01-18,131.1,135.02,132.06,134.74
2064,2008-01-17,132.93,137.88,133.43,137.81
2063,2008-01-16,136.28,139.12,136.98,137.36
2062,2008-01-15,137.9,141.49,138.17,139.79
2061,2008-01-14,140.4,141.86,141.28,141.16
2060,2008-01-11,139.0,141.9,140.15,140.78
2059,2008-01-10,139.37,142.8,141.29,139.68
2058,2008-01-09,137.7,140.79,140.37,139.09
2057,2008-01-08,138.44,142.9,138.91,142.08
2056,2008-01-07,140.1,142.23,141.19,141.81
2055,2008-01-04,140.91,143.44,141.31,143.34
2054,2008-01-03,144.07,145.49,144.86,144.91
2053,2008-01-02,143.88,146.99,144.93,146.53
2052,2007-12-31,146.06,147.61,146.21,147.1
2051,2007-12-28,146.9,148.61,147.3,148.54
2050,2007-12-27,147.32,149.03,147.67,149.02
2049,2007-12-26,148.5,149.68,149.55,148.65
2048,2007-12-24,148.48,149.48,149.23,148.82
2047,2007-12-21,147.09,148.42,148.13,147.37
2046,2007-12-20,145.18,146.86,146.8,146.84
2045,2007-12-19,144.94,146.89,145.88,145.94
2044,2007-12-18,143.96,146.48,145.88,146.1
2043,2007-12-17,144.86,146.87,145.07,146.61
2042,2007-12-14,147.1,149.1,147.17,147.93
2041,2007-12-13,147.3,149.39,149.06,148.32
2040,2007-12-12,147.2,151.77,149.37,151.06
2039,2007-12-11,147.83,152.89,147.91,152.14
2038,2007-12-10,150.86,152.25,152.08,151.28
2037,2007-12-07,150.55,151.5,150.91,151.42
2036,2007-12-06,148.57,151.21,150.94,148.63
2035,2007-12-05,147.83,149.2,148.81,147.93
2034,2007-12-04,146.31,147.54,146.36,146.66
2033,2007-12-03,147.29,148.45,147.68,148.19
2032,2007-11-30,147.33,149.87,148.66,149.04
2031,2007-11-29,146.1,147.72,147.18,146.62
2030,2007-11-28,144.14,147.47,147.13,144.19
2029,2007-11-27,140.95,143.23,142.57,141.74
2028,2007-11-26,140.66,144.88,140.95,144.43
2027,2007-11-23,142.7,144.34,144.13,143.07
2026,2007-11-21,141.67,143.91,141.68,143.08
2025,2007-11-20,142.11,145.53,144.64,144.02
2024,2007-11-19,143.19,145.36,143.76,145.28
2023,2007-11-16,144.57,146.47,145.79,146.31
2022,2007-11-15,144.52,147.49,145.54,146.57
2021,2007-11-14,146.78,149.4,147.67,149.22
2020,2007-11-13,145.22,148.31,148.08,145.37
2019,2007-11-12,143.7,146.61,143.7,145.21
2018,2007-11-09,144.89,147.54,145.14,145.69
2017,2007-11-08,145.07,148.4,147.16,147.99
2016,2007-11-07,147.55,151.13,147.91,150.44
2015,2007-11-06,149.9,152.11,152.07,150.86
2014,2007-11-05,148.97,151.16,150.05,149.64
2013,2007-11-02,149.21,152.0,151.2,151.53
2012,2007-11-01,150.59,153.41,151.03,153.29
2011,2007-10-31,152.84,155.27,154.65,153.98
2010,2007-10-30,152.87,153.75,153.06,153.45
2009,2007-10-29,153.55,154.44,154.13,153.93
2008,2007-10-26,151.9,153.62,153.62,153.06
2007,2007-10-25,149.88,152.29,151.84,151.65
2006,2007-10-24,148.84,151.74,151.48,151.21
2005,2007-10-23,150.25,151.95,151.76,151.46
2004,2007-10-22,148.66,150.76,150.54,148.86
2003,2007-10-19,149.66,156.48,149.67,153.09
2002,2007-10-18,153.08,154.19,153.69,153.45
2001,2007-10-17,152.47,155.09,154.25,154.98
2000,2007-10-16,153.47,154.52,153.78,154.41
1999,2007-10-15,153.94,156.36,155.01,156.27
1998,2007-10-12,155.27,156.35,156.33,155.46
1997,2007-10-11,154.54,157.52,155.47,156.93
1996,2007-10-10,155.41,156.44,156.22,156.04
1995,2007-10-09,155.03,156.5,156.48,155.6
1994,2007-10-08,154.77,155.49,155.02,155.39
1993,2007-10-05,154.63,156.1,155.85,155.03
1992,2007-10-04,153.59,154.26,154.02,154.11
1991,2007-10-03,153.01,154.41,153.78,153.81
1990,2007-10-02,153.81,154.65,154.09,154.61
1989,2007-10-01,152.5,154.75,154.3,152.6
1988,2007-09-28,151.98,153.19,152.58,152.85
1987,2007-09-27,152.19,153.1,153.09,152.91
1986,2007-09-26,151.39,152.77,152.19,152.25
1985,2007-09-25,150.47,151.66,151.39,150.81
1984,2007-09-24,151.36,152.82,151.69,152.42
1983,2007-09-21,151.74,153.12,151.97,152.71
1982,2007-09-20,152.11,153.43,152.28,153.34
1981,2007-09-19,152.71,154.39,153.36,153.41
1980,2007-09-18,148.13,152.5,152.46,148.83
1979,2007-09-17,147.63,148.65,148.1,148.31
1978,2007-09-14,147.74,149.09,148.9,147.96
1977,2007-09-13,148.2,149.45,148.91,148.55
1976,2007-09-12,146.98,148.44,147.87,147.29
1975,2007-09-11,146.13,147.7,147.49,146.24
1974,2007-09-10,144.33,146.72,145.79,146.52
1973,2007-09-07,145.26,146.89,146.07,146.48
1972,2007-09-06,147.12,148.61,148.13,147.95
1971,2007-09-05,147.0,148.36,147.79,148.2
1970,2007-09-04,147.4,149.98,149.08,147.45
1969,2007-08-31,146.83,148.5,147.59,147.65
1968,2007-08-30,145.31,147.19,146.15,145.45
1967,2007-08-29,143.96,146.74,146.54,144.37
1966,2007-08-28,143.46,146.25,143.72,146.16
1965,2007-08-27,146.73,148.33,146.95,147.85
1964,2007-08-24,146.28,148.33,148.33,146.48
1963,2007-08-23,145.61,147.65,146.52,147.34
1962,2007-08-22,145.33,146.8,146.65,146.01
1961,2007-08-21,144.14,145.97,144.93,144.6
1960,2007-08-20,143.29,145.47,144.64,145.17
1959,2007-08-17,141.39,145.81,144.71,145.5
1958,2007-08-16,137.0,142.94,142.1,139.79
1957,2007-08-15,140.62,144.46,141.04,142.72
1956,2007-08-14,142.72,146.06,143.01,145.7
1955,2007-08-13,145.02,146.89,145.23,146.5
1954,2007-08-10,143.12,146.5,144.71,144.39
1953,2007-08-09,145.29,148.95,145.39,147.43
1952,2007-08-08,147.34,150.59,149.83,148.41
1951,2007-08-07,145.23,149.0,147.77,145.94
1950,2007-08-06,142.53,146.83,146.21,144.21
1949,2007-08-03,143.2,147.58,143.8,147.28
1948,2007-08-02,145.26,147.76,147.6,146.76
1947,2007-08-01,143.95,147.01,146.43,145.18
1946,2007-07-31,145.04,149.46,145.72,148.33
1945,2007-07-30,145.29,147.81,147.38,145.93
1944,2007-07-27,145.05,148.87,145.11,148.21
1943,2007-07-26,146.39,150.8,148.02,150.19
1942,2007-07-25,150.25,152.39,151.61,152.02
1941,2007-07-24,150.76,154.28,151.3,153.12
1940,2007-07-23,153.3,154.72,153.97,154.18
1939,2007-07-20,152.83,154.99,153.5,154.89
1938,2007-07-19,154.75,155.53,155.07,155.2
1937,2007-07-18,153.3,154.8,154.47,154.23
1936,2007-07-17,154.68,155.48,154.75,154.93
1935,2007-07-16,154.58,155.53,154.83,154.99
1934,2007-07-13,154.39,155.46,154.85,154.57
1933,2007-07-12,152.34,154.75,154.39,152.37
1932,2007-07-11,150.52,152.05,151.99,150.75
1931,2007-07-10,150.77,152.61,150.92,152.29
1930,2007-07-09,152.62,153.36,153.1,153.16
1929,2007-07-06,151.93,153.17,152.98,152.38
1928,2007-07-05,151.63,152.56,152.18,152.4
1927,2007-07-03,151.99,152.5,152.34,152.18
1926,2007-07-02,150.77,151.92,151.79,150.87
1925,2007-06-29,149.15,151.65,150.43,150.9
1924,2007-06-28,149.67,151.41,150.38,150.38
1923,2007-06-27,148.06,150.57,150.4,148.13
1922,2007-06-26,148.28,150.46,148.29,150.21
1921,2007-06-25,149.02,151.25,149.83,150.24
1920,2007-06-22,149.85,151.77,150.55,151.52
1919,2007-06-21,150.25,152.11,151.98,151.08
1918,2007-06-20,150.96,153.58,151.14,153.58
1917,2007-06-19,152.36,153.38,153.27,152.55
1916,2007-06-18,152.66,153.39,152.89,153.38
1915,2007-06-15,152.93,153.66,153.07,153.14
1914,2007-06-14,152.03,153.12,152.86,152.06
1913,2007-06-13,149.72,152.07,151.89,150.5
1912,2007-06-12,149.55,151.54,149.65,150.67
1911,2007-06-11,150.7,151.95,151.3,150.93
1910,2007-06-08,149.09,151.19,151.04,149.58
1909,2007-06-07,149.06,152.5,149.1,151.56
1908,2007-06-06,151.75,152.95,151.84,152.86
1907,2007-06-05,152.86,153.9,153.49,153.74
1906,2007-06-04,153.48,154.39,154.1,153.54
1905,2007-06-01,153.51,154.4,154.08,153.88
1904,2007-05-31,153.12,153.89,153.32,153.67
1903,2007-05-30,151.34,153.54,153.48,151.46
1902,2007-05-29,151.45,152.5,152.24,151.94
1901,2007-05-25,151.18,152.02,151.69,151.5
1900,2007-05-24,150.74,153.21,151.06,152.53
1899,2007-05-23,152.36,153.5,152.44,152.95
1898,2007-05-22,152.38,153.16,152.42,152.7
1897,2007-05-21,152.5,153.23,152.54,152.58
1896,2007-05-18,151.81,152.62,152.62,152.01
1895,2007-05-17,151.11,151.96,151.3,151.38
1894,2007-05-16,150.38,151.63,151.6,150.8
1893,2007-05-15,150.19,151.66,150.57,150.7
1892,2007-05-14,149.79,151.3,150.53,150.86
1891,2007-05-11,149.72,150.93,150.86,149.75
1890,2007-05-10,149.27,151.02,149.58,150.73
1889,2007-05-09,150.37,152.82,151.16,150.64
1888,2007-05-08,150.13,150.92,150.75,150.58
1887,2007-05-07,150.81,151.2,150.95,150.88
1886,2007-05-04,150.22,151.12,150.92,150.75
1885,2007-05-03,149.73,150.4,150.35,149.97
1884,2007-05-02,148.75,149.95,149.54,148.9
1883,2007-05-01,147.67,149.47,148.67,148.42
1882,2007-04-30,148.21,149.74,148.29,149.64
1881,2007-04-27,148.84,149.74,149.53,149.09
1880,2007-04-26,149.1,149.8,149.65,149.49
1879,2007-04-25,148.02,149.66,149.48,148.73
1878,2007-04-24,147.32,148.4,148.12,148.23
1877,2007-04-23,147.97,148.73,148.06,148.37
1876,2007-04-20,147.04,148.62,148.62,148.22
1875,2007-04-19,146.36,147.4,147.23,146.55
1874,2007-04-18,146.57,147.7,147.27,146.6
1873,2007-04-17,146.65,147.4,147.09,146.97
1872,2007-04-16,145.82,146.86,146.7,145.83
1871,2007-04-13,144.36,145.32,145.32,144.9
1870,2007-04-12,143.34,144.92,144.66,143.74
1869,2007-04-11,143.54,144.86,144.02,144.82
1868,2007-04-10,144.27,144.85,144.61,144.33
1867,2007-04-09,144.15,144.8,144.44,144.65
1866,2007-04-05,143.61,144.44,144.24,143.67
1865,2007-04-04,143.16,143.95,143.85,143.69
1864,2007-04-03,142.91,143.98,143.69,142.97
1863,2007-04-02,141.48,142.46,142.16,142.16
1862,2007-03-30,140.56,142.84,142.0,142.24
1861,2007-03-29,141.19,142.61,141.97,142.54
1860,2007-03-28,141.26,142.47,141.82,142.14
1859,2007-03-27,142.39,143.16,142.86,143.12
1858,2007-03-26,142.09,143.65,143.2,143.5
1857,2007-03-23,143.15,143.81,143.39,143.28
1856,2007-03-22,142.79,143.68,143.18,143.48
1855,2007-03-21,140.82,143.65,143.29,141.1
1854,2007-03-20,139.96,141.05,140.97,140.08
1853,2007-03-19,139.15,140.33,140.2,139.26
1852,2007-03-16,138.12,139.63,138.53,139.31
1851,2007-03-15,138.8,139.99,139.47,138.97
1850,2007-03-14,136.75,139.36,139.28,138.43
1849,2007-03-13,138.04,140.77,138.25,140.18
1848,2007-03-12,140.16,141.34,140.99,140.42
1847,2007-03-09,140.08,141.42,140.78,141.31
1846,2007-03-08,140.07,141.16,140.74,140.54
1845,2007-03-07,139.4,140.46,139.56,139.59
1844,2007-03-06,137.72,140.12,139.7,138.78
1843,2007-03-05,137.33,139.58,137.35,137.93
1842,2007-03-02,138.66,140.66,138.67,140.05
1841,2007-03-01,138.05,141.25,140.51,139.34
1840,2007-02-28,139.8,141.98,140.93,140.39
1839,2007-02-27,139.0,144.2,139.5,143.88
1838,2007-02-26,144.75,145.95,145.17,145.83
1837,2007-02-23,145.03,145.79,145.3,145.74
1836,2007-02-22,145.17,146.42,145.87,146.05
1835,2007-02-21,145.35,146.07,145.98,145.61
1834,2007-02-20,145.0,146.2,146.04,145.56
1833,2007-02-16,145.23,145.76,145.73,145.44
1832,2007-02-15,145.43,145.95,145.8,145.67
1831,2007-02-14,144.78,145.9,145.61,144.8
1830,2007-02-13,143.76,144.9,144.66,143.77
1829,2007-02-12,143.19,144.04,143.45,143.94
1828,2007-02-09,143.39,145.33,143.94,145.06
1827,2007-02-08,144.27,145.12,145.02,144.78
